Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Essendon,5 Loeman St,4,h,1270000.0,PI,Nelson,28/08/2016,8.0,3040.0,3.0,2.0,2.0,411.0,266.0,1996.0,Moonee Valley,-37.757,144.9251,Western Metropolitan,9264.0
Essendon,21 Miller St,3,h,1445000.0,S,Nelson,28/08/2016,8.0,3040.0,3.0,2.0,1.0,400.0,168.0,1910.0,Moonee Valley,-37.7542,144.9117,Western Metropolitan,9264.0
Essendon,33 Ogilvie St,4,h,1113000.0,S,Brad,28/08/2016,8.0,3040.0,3.0,1.0,2.0,533.0,127.0,1950.0,Moonee Valley,-37.7509,144.8922,Western Metropolitan,9264.0
Essendon,4/11 Spencer St,2,u,370000.0,VB,Barry,28/08/2016,8.0,3040.0,2.0,1.0,1.0,0.0,59.0,1960.0,Moonee Valley,-37.7482,144.908,Western Metropolitan,9264.0
Essendon,1 Braemar St,3,h,1505000.0,S,Jellis,30/07/2016,8.0,3040.0,3.0,2.0,2.0,625.0,,,Moonee Valley,-37.7489,144.9073,Western Metropolitan,9264.0
Essendon,6/7 Schofield St,2,t,590000.0,S,Brad,30/07/2016,8.0,3040.0,2.0,1.0,1.0,0.0,,1970.0,Moonee Valley,-37.7451,144.9145,Western Metropolitan,9264.0
Essendon North,2/17 Bulla Rd,2,u,396000.0,S,Barry,3/09/2016,9.4,3041.0,2.0,1.0,1.0,0.0,56.0,1975.0,Moonee Valley,-37.7428,144.9086,Western Metropolitan,1308.0
Essendon North,3 Oshannassy St,3,h,1580000.0,S,Barry,4/06/2016,9.4,3041.0,3.0,2.0,2.0,758.0,,,Moonee Valley,-37.7401,144.9013,Western Metropolitan,1308.0
Essendon North,2/10 Oshannassy St,2,u,393000.0,S,Brad,6/08/2016,9.4,3041.0,2.0,1.0,1.0,999.0,,1970.0,Moonee Valley,-37.7396,144.90200000000004,Western Metropolitan,1308.0
Essendon North,4/17 Bulla Rd,1,u,260000.0,S,Brad,10/09/2016,9.4,3041.0,1.0,1.0,1.0,0.0,,,Moonee Valley,-37.7428,144.9086,Western Metropolitan,1308.0
Essendon North,11 Duffy St,3,h,1320000.0,S,Brad,14/05/2016,9.4,3041.0,3.0,1.0,1.0,766.0,,,Moonee Valley,-37.7388,144.9006,Western Metropolitan,1308.0
Essendon North,4/8 Keam St,2,u,450000.0,SP,Barry,14/05/2016,9.4,3041.0,2.0,1.0,1.0,88.0,59.0,1960.0,Moonee Valley,-37.7389,144.8998,Western Metropolitan,1308.0
Essendon North,64 Kerferd St,5,h,1360000.0,S,Nelson,18/03/2017,9.4,3041.0,5.0,3.0,2.0,463.0,196.0,1930.0,Moonee Valley,-37.7379,144.9022,Western Metropolitan,1308.0
Essendon North,1/48 Keilor Rd,2,u,340000.0,SP,Nelson,18/06/2016,9.4,3041.0,2.0,1.0,1.0,0.0,65.0,1960.0,Moonee Valley,-37.7433,144.9074,Western Metropolitan,1308.0
Essendon North,2/31 Greville St,3,u,765000.0,S,Nelson,19/11/2016,9.4,3041.0,3.0,2.0,1.0,0.0,134.0,2002.0,Moonee Valley,-37.7364,144.8977,Western Metropolitan,1308.0
Essendon North,21 Greville St,4,h,1605000.0,S,Barry,22/08/2016,9.4,3041.0,3.0,2.0,2.0,607.0,,1940.0,Moonee Valley,-37.7371,144.8973,Western Metropolitan,1308.0
Essendon North,2/26 Renown St,3,u,712000.0,S,Nelson,22/08/2016,9.4,3041.0,3.0,2.0,2.0,189.0,104.0,2009.0,Moonee Valley,-37.7374,144.9006,Western Metropolitan,1308.0
Essendon North,1 Dudley St,3,h,1425000.0,S,McGrath,25/02/2017,9.4,3041.0,3.0,2.0,2.0,10100.0,,,Moonee Valley,-37.7376,144.8954,Western Metropolitan,1308.0
Fairfield,150 Gillies St,3,h,1250000.0,VB,Jellis,3/09/2016,5.8,3078.0,3.0,2.0,0.0,327.0,144.0,1910.0,Darebin,-37.7723,145.0179,Northern Metropolitan,2970.0
Fairfield,7 Rathmines St,3,h,1350000.0,PI,McGrath,3/12/2016,5.8,3078.0,3.0,1.0,2.0,309.0,110.0,2000.0,Darebin,-37.7828,145.0154,Northern Metropolitan,2970.0
Fairfield,197 Wingrove St,3,h,1125000.0,S,Jellis,4/06/2016,5.8,3078.0,2.0,1.0,2.0,530.0,,,Darebin,-37.7788,145.0203,Northern Metropolitan,2970.0
Fairfield,192 Gillies St,3,h,1064000.0,S,Jellis,6/08/2016,5.8,3078.0,3.0,1.0,1.0,235.0,,1900.0,Darebin,-37.7698,145.0183,Northern Metropolitan,2970.0
Fairfield,229 Rathmines St,2,h,1220000.0,S,Jellis,7/05/2016,5.8,3078.0,2.0,1.0,2.0,537.0,92.0,1950.0,Darebin,-37.7689,145.0177,Northern Metropolitan,2970.0
Fairfield,197 Station St,4,h,1160000.0,PI,Nelson,7/05/2016,5.8,3078.0,4.0,2.0,1.0,381.0,145.0,1890.0,Darebin,-37.7735,145.0192,Northern Metropolitan,2970.0
Fairfield,2/115 Gillies St,2,u,505000.0,PI,Nelson,7/11/2016,5.8,3078.0,2.0,1.0,1.0,0.0,70.0,1970.0,Darebin,-37.7755,145.0178,Northern Metropolitan,2970.0
Fairfield,20/262 Heidelberg Rd,2,u,602000.0,S,Jellis,7/11/2016,5.8,3078.0,2.0,1.0,1.0,0.0,77.0,2013.0,Yarra,-37.7845,145.0105,Northern Metropolitan,2970.0
Fairfield,3/260 Rathmines St,3,t,846000.0,SP,Love,8/10/2016,5.8,3078.0,3.0,1.0,1.0,185.0,107.0,1990.0,Darebin,-37.7665,145.0175,Northern Metropolitan,2970.0
Fairfield,7/223 Station St,2,u,400000.0,VB,Nelson,10/09/2016,5.8,3078.0,2.0,1.0,1.0,0.0,68.0,1970.0,Darebin,-37.7719,145.0195,Northern Metropolitan,2970.0
Fairfield,2/152 Gillies St,2,h,610000.0,S,Thomas,10/12/2016,5.8,3078.0,2.0,1.0,1.0,66.0,,,Darebin,-37.7722,145.0178,Northern Metropolitan,2970.0
Fairfield,7/59 Rathmines St,2,u,445000.0,S,Nelson,10/12/2016,5.8,3078.0,2.0,1.0,1.0,0.0,56.0,1970.0,Darebin,-37.7782,145.0162,Northern Metropolitan,2970.0
Fairfield,3/18 Gillies St,2,u,730000.0,S,Jellis,11/02/2017,5.8,3078.0,2.0,1.0,1.0,116.0,,1985.0,Darebin,-37.7818,145.0161,Northern Metropolitan,2970.0
Fairfield,88 Perry St,4,h,1730000.0,S,Jellis,15/10/2016,5.8,3078.0,4.0,2.0,2.0,490.0,226.0,2007.0,Darebin,-37.7749,145.0242,Northern Metropolitan,2970.0
Fairfield,4/28 Rushall St,2,u,438000.0,S,Harcourts,15/10/2016,5.8,3078.0,2.0,1.0,1.0,0.0,,,Darebin,-37.7762,145.0213,Northern Metropolitan,2970.0
Fairfield,125 Grange Rd,3,h,1700000.0,PI,Jellis,18/03/2017,5.8,3078.0,3.0,2.0,1.0,743.0,,,Darebin,-37.7728,145.026,Northern Metropolitan,2970.0
Fairfield,1/72 Rathmines St,2,u,510000.0,S,hockingstuart,18/03/2017,5.8,3078.0,2.0,1.0,1.0,1658.0,68.0,1970.0,Darebin,-37.7781,145.0157,Northern Metropolitan,2970.0
Fairfield,4/10 Station St,1,u,300000.0,VB,Raine,18/03/2017,5.8,3078.0,1.0,1.0,1.0,0.0,,,Yarra,-37.7839,145.0171,Northern Metropolitan,2970.0
Fairfield,139 Christmas St,3,h,750000.0,VB,Barry,18/06/2016,5.8,3078.0,3.0,2.0,1.0,170.0,,,Darebin,-37.7674,145.0209,Northern Metropolitan,2970.0
Fairfield,45 McGregor St,3,h,2350000.0,PI,Collins,18/06/2016,5.8,3078.0,3.0,2.0,4.0,735.0,,1950.0,Darebin,-37.7706,145.0225,Northern Metropolitan,2970.0
Fairfield,52 Rayment St,3,h,1350000.0,VB,Nelson,19/11/2016,5.8,3078.0,3.0,1.0,4.0,553.0,109.0,1930.0,Darebin,-37.7728,145.0214,Northern Metropolitan,2970.0
Fairfield,254 Rathmines St,4,h,2000000.0,VB,Nelson,22/05/2016,5.8,3078.0,4.0,3.0,2.0,575.0,280.0,2015.0,Darebin,-37.7671,145.0176,Northern Metropolitan,2970.0
Fairfield,100 Perry St,2,h,1010000.0,S,Nelson,22/08/2016,5.8,3078.0,2.0,1.0,1.0,285.0,,,Darebin,-37.774,145.0244,Northern Metropolitan,2970.0
Fairfield,231 Station St,3,h,1065000.0,S,Nelson,23/04/2016,5.8,3078.0,3.0,1.0,2.0,630.0,,1930.0,Darebin,-37.7713,145.0196,Northern Metropolitan,2970.0
Fairfield,4/224 Arthur St,2,t,805000.0,S,McGrath,24/09/2016,5.8,3078.0,2.0,1.0,1.0,140.0,2.0,2008.0,Darebin,-37.7697,145.0203,Northern Metropolitan,2970.0
Fairfield,225 Gillies St,3,h,1055000.0,S,Collins,27/06/2016,5.8,3078.0,3.0,1.0,2.0,382.0,140.0,1950.0,Darebin,-37.7696,145.0188,Northern Metropolitan,2970.0
Fairfield,15/262 Heidelberg Rd,2,u,548000.0,SP,Nelson,27/06/2016,5.8,3078.0,2.0,1.0,1.0,0.0,68.0,2014.0,Yarra,-37.7845,145.0105,Northern Metropolitan,2970.0
Fairfield,189 Rathmines St,3,h,1500000.0,S,McGrath,27/11/2016,5.8,3078.0,3.0,1.0,1.0,0.0,126.0,1910.0,Darebin,-37.7714,145.0173,Northern Metropolitan,2970.0
Fairfield,1/203 Station St,2,u,600000.0,VB,Jellis,27/11/2016,5.8,3078.0,2.0,1.0,2.0,0.0,75.0,1970.0,Darebin,-37.7732,145.0193,Northern Metropolitan,2970.0
Fairfield,48 Gordon St,3,h,1510000.0,S,Jellis,28/05/2016,5.8,3078.0,1.0,1.0,1.0,453.0,,,Darebin,-37.7772,145.0232,Northern Metropolitan,2970.0
Fairfield,1/240 Arthur St,2,u,545000.0,SP,McGrath,28/08/2016,5.8,3078.0,2.0,1.0,1.0,0.0,77.0,2002.0,Darebin,-37.7682,145.0209,Northern Metropolitan,2970.0
Fairfield,250 Arthur St,3,h,1145000.0,S,McGrath,28/08/2016,5.8,3078.0,3.0,1.0,3.0,590.0,,,Darebin,-37.7673,145.02100000000004,Northern Metropolitan,2970.0
Fairfield,147 Gillies St,3,h,1375000.0,S,McGrath,28/08/2016,5.8,3078.0,3.0,1.0,1.0,496.0,122.0,1910.0,Darebin,-37.7737,145.018,Northern Metropolitan,2970.0
Fitzroy,111 Cecil St,2,h,1000000.0,S,Nelson,3/09/2016,1.6,3065.0,2.0,1.0,0.0,128.0,,,Yarra,-37.7941,144.9802,Northern Metropolitan,5825.0
Fitzroy,3/18 Hanover St,3,h,1252000.0,S,Nelson,3/09/2016,1.6,3065.0,3.0,2.0,2.0,0.0,137.0,2004.0,Yarra,-37.8029,144.975,Northern Metropolitan,5825.0
Fitzroy,4/113 Cecil St,2,u,810000.0,S,Jellis,6/08/2016,1.6,3065.0,2.0,1.0,2.0,0.0,71.0,1965.0,Yarra,-37.7941,144.9802,Northern Metropolitan,5825.0
Fitzroy,502/69 Victoria St,2,u,692000.0,S,Nelson,7/05/2016,1.6,3065.0,2.0,1.0,1.0,0.0,,,Yarra,-37.7988,144.9772,Northern Metropolitan,5825.0
Fitzroy,127 George St,4,h,1780000.0,S,Peter,7/11/2016,1.6,3065.0,4.0,1.0,1.0,186.0,,1902.0,Yarra,-37.8048,144.9806,Northern Metropolitan,5825.0
Fitzroy,199 Moor St,1,h,947500.0,S,Nelson,7/11/2016,1.6,3065.0,1.0,1.0,0.0,87.0,66.0,1980.0,Yarra,-37.8019,144.9821,Northern Metropolitan,5825.0
Fitzroy,291 George St,2,h,1460000.0,PI,Nelson,12/11/2016,1.6,3065.0,2.0,1.0,0.0,0.0,105.0,1890.0,Yarra,-37.8006,144.9814,Northern Metropolitan,5825.0
Fitzroy,1/59 Leicester St,3,t,1520000.0,S,Jellis,12/11/2016,1.6,3065.0,3.0,2.0,2.0,0.0,,,Yarra,-37.7951,144.9776,Northern Metropolitan,5825.0
Fitzroy,7/56 Leicester St,2,t,880000.0,S,Nelson,13/08/2016,1.6,3065.0,2.0,2.0,2.0,0.0,105.0,2000.0,Yarra,-37.7953,144.9775,Northern Metropolitan,5825.0
Fitzroy,52 Nicholson St,4,h,3310000.0,S,Caine,13/08/2016,1.6,3065.0,4.0,4.0,2.0,337.0,291.0,1854.0,Yarra,-37.8052,144.9739,Northern Metropolitan,5825.0
Fitzroy,124 Westgarth St,3,h,1481000.0,S,Jellis,13/08/2016,1.6,3065.0,3.0,2.0,1.0,138.0,,1900.0,Yarra,-37.795,144.9806,Northern Metropolitan,5825.0
Fitzroy,258 Napier St,3,h,2200000.0,VB,Nelson,16/04/2016,1.6,3065.0,3.0,2.0,1.0,187.0,,,Yarra,-37.8003,144.9806,Northern Metropolitan,5825.0
Fitzroy,431 George St,3,h,1250000.0,PI,Nelson,17/09/2016,1.6,3065.0,3.0,1.0,1.0,113.0,105.0,1890.0,Yarra,-37.7966,144.9821,Northern Metropolitan,5825.0
Fitzroy,190 Gore St,2,h,1440000.0,S,Nelson,17/09/2016,1.6,3065.0,3.0,1.0,0.0,95.0,,,Yarra,-37.8032,144.9825,Northern Metropolitan,5825.0
Fitzroy,20 Westgarth St,2,h,1315000.0,S,Jellis,18/03/2017,1.6,3065.0,2.0,1.0,0.0,141.0,,,Yarra,-37.7946,144.9765,Northern Metropolitan,5825.0
Fitzroy,31 Bell St,4,h,1950000.0,S,Nelson,18/06/2016,1.6,3065.0,4.0,1.0,0.0,177.0,152.0,1890.0,Yarra,-37.7999,144.9759,Northern Metropolitan,5825.0
Fitzroy,5/113 Cecil St,1,u,597000.0,S,Harrington,18/06/2016,1.6,3065.0,1.0,1.0,1.0,0.0,,2000.0,Yarra,-37.7941,144.9802,Northern Metropolitan,5825.0
Fitzroy,24/26 Victoria St,2,u,650000.0,S,Nelson,18/06/2016,1.6,3065.0,2.0,1.0,1.0,0.0,,,Yarra,-37.799,144.9756,Northern Metropolitan,5825.0
Fitzroy,113/300 Young St,1,u,465000.0,SP,Jellis,19/11/2016,1.6,3065.0,1.0,1.0,1.0,0.0,52.0,2011.0,Yarra,-37.7974,144.9799,Northern Metropolitan,5825.0
Fitzroy,60 Bell St,4,h,1620000.0,S,Nelson,22/05/2016,1.6,3065.0,3.0,2.0,1.0,132.0,165.0,1880.0,Yarra,-37.8004,144.9768,Northern Metropolitan,5825.0
Fitzroy,47 Charles St,3,h,1600000.0,S,Nelson,22/05/2016,1.6,3065.0,3.0,2.0,1.0,261.0,,,Yarra,-37.803,144.9806,Northern Metropolitan,5825.0
Fitzroy,10/5 St David St,3,u,850000.0,VB,Nelson,22/05/2016,1.6,3065.0,3.0,2.0,1.0,2782.0,115.0,2000.0,Yarra,-37.8005,144.9787,Northern Metropolitan,5825.0
Fitzroy,309/416 Gore St,2,u,790000.0,S,Nelson,22/08/2016,1.6,3065.0,2.0,1.0,1.0,0.0,,,Yarra,-37.7967,144.9836,Northern Metropolitan,5825.0
Fitzroy,84 Kerr St,2,h,1122000.0,S,Nelson,22/08/2016,1.6,3065.0,2.0,1.0,0.0,106.0,101.0,1890.0,Yarra,-37.7968,144.9781,Northern Metropolitan,5825.0
Fitzroy,306/96 charles St,2,u,660000.0,SP,hockingstuart,23/04/2016,1.6,3065.0,2.0,2.0,0.0,0.0,,,Yarra,-37.8035,144.9826,Northern Metropolitan,5825.0
Fitzroy,107 Cecil St,2,h,1300000.0,S,Nelson,24/09/2016,1.6,3065.0,2.0,1.0,1.0,157.0,110.0,1900.0,Yarra,-37.7941,144.98,Northern Metropolitan,5825.0
Fitzroy,8/98 George St,1,u,420000.0,S,Caine,25/02/2017,1.6,3065.0,1.0,1.0,1.0,782.0,42.0,1975.0,Yarra,-37.8055,144.9809,Northern Metropolitan,5825.0
Fitzroy,101/416 Gore St,2,u,715000.0,S,Nelson,26/07/2016,1.6,3065.0,2.0,1.0,1.0,0.0,74.0,1900.0,Yarra,-37.7967,144.9836,Northern Metropolitan,5825.0
Fitzroy,206/424 Gore St,1,u,458000.0,S,hockingstuart,27/06/2016,1.6,3065.0,1.0,1.0,1.0,0.0,62.0,,Yarra,-37.7964,144.9839,Northern Metropolitan,5825.0
Fitzroy,116 Leicester St,2,h,800000.0,VB,Harrington,27/06/2016,1.6,3065.0,2.0,2.0,1.0,64.0,138.0,1995.0,Yarra,-37.7956,144.9804,Northern Metropolitan,5825.0
Fitzroy,9/56 Leicester St,2,t,710000.0,S,Jellis,27/06/2016,1.6,3065.0,2.0,1.0,1.0,0.0,90.0,2002.0,Yarra,-37.7953,144.9775,Northern Metropolitan,5825.0
Fitzroy,6/226 Moor St,2,u,630000.0,VB,hockingstuart,27/06/2016,1.6,3065.0,2.0,1.0,1.0,0.0,70.0,2007.0,Yarra,-37.8024,144.9835,Northern Metropolitan,5825.0
Fitzroy,17 Bell St,4,h,4011000.0,S,Nelson,27/11/2016,1.6,3065.0,4.0,3.0,2.0,286.0,275.0,1890.0,Yarra,-37.7999,144.9755,Northern Metropolitan,5825.0
Fitzroy,11 Henry St,2,h,677000.0,S,Chambers,27/11/2016,1.6,3065.0,2.0,1.0,0.0,67.0,,1850.0,Yarra,-37.7969,144.9759,Northern Metropolitan,5825.0
Fitzroy North,233/4 Bik La,2,u,700000.0,SP,Woodards,3/09/2016,3.5,3068.0,2.0,2.0,1.0,4332.0,85.0,2010.0,Yarra,-37.7846,144.9785,Northern Metropolitan,6244.0
Fitzroy North,470 Brunswick St,2,h,860000.0,S,Woodards,3/09/2016,3.5,3068.0,2.0,1.0,0.0,104.0,70.0,1880.0,Yarra,-37.7927,144.9796,Northern Metropolitan,6244.0
Fitzroy North,50 Freeman St,2,h,870000.0,S,Nelson,3/09/2016,3.5,3068.0,2.0,1.0,0.0,107.0,64.0,1910.0,Yarra,-37.7898,144.9794,Northern Metropolitan,6244.0
Fitzroy North,76 Newry St,2,h,1116000.0,S,Nelson,3/09/2016,3.5,3068.0,3.0,1.0,0.0,152.0,,,Yarra,-37.791,144.9809,Northern Metropolitan,6244.0
Fitzroy North,2 Pilkington St,4,h,1450000.0,VB,Nelson,3/09/2016,3.5,3068.0,4.0,2.0,1.0,266.0,175.0,1950.0,Yarra,-37.7797,144.9861,Northern Metropolitan,6244.0
Fitzroy North,186 Queens Pde,2,t,930000.0,S,Nelson,3/09/2016,3.5,3068.0,2.0,3.0,0.0,2778.0,3558.0,,Yarra,-37.7903,144.9859,Northern Metropolitan,6244.0
Fitzroy North,129/4 Bik La,2,u,700000.0,SP,Collins,4/03/2017,3.5,3068.0,2.0,2.0,2.0,4296.0,,2011.0,Yarra,-37.7846,144.9785,Northern Metropolitan,6244.0
Fitzroy North,276 McKean St,3,h,2170000.0,S,Nelson,4/03/2017,3.5,3068.0,3.0,2.0,1.0,177.0,,,Yarra,-37.7851,144.9934,Northern Metropolitan,6244.0
Fitzroy North,7/14 Rae St,1,u,358500.0,SP,Jellis,4/03/2017,3.5,3068.0,1.0,1.0,1.0,0.0,40.0,1975.0,Yarra,-37.7925,144.9786,Northern Metropolitan,6244.0
Fitzroy North,24 Taylor St,3,h,1000000.0,VB,Nelson,4/03/2017,3.5,3068.0,3.0,1.0,0.0,249.0,,,Yarra,-37.7754,144.9806,Northern Metropolitan,6244.0
Fitzroy North,51 Rae St,2,h,770000.0,SA,Nicholson,4/06/2016,3.5,3068.0,2.0,2.0,1.0,134.0,151.0,1905.0,Yarra,-37.7916,144.9784,Northern Metropolitan,6244.0
Fitzroy North,92 Scotchmer St,2,h,1008000.0,S,LITTLE,6/08/2016,3.5,3068.0,2.0,1.0,1.0,150.0,77.0,1890.0,Yarra,-37.7833,144.9819,Northern Metropolitan,6244.0
Fitzroy North,5/35 Jamieson St,3,t,1015000.0,S,Collins,8/10/2016,3.5,3068.0,3.0,2.0,1.0,112.0,145.0,2000.0,Yarra,-37.7912,144.9825,Northern Metropolitan,6244.0
Fitzroy North,780 Brunswick St,3,h,1371000.0,S,Nelson,10/09/2016,3.5,3068.0,2.0,1.0,1.0,197.0,128.0,1900.0,Yarra,-37.7835,144.9816,Northern Metropolitan,6244.0
Fitzroy North,1/180 Queens Pde,2,t,1054000.0,S,Chambers,10/09/2016,3.5,3068.0,2.0,2.0,1.0,0.0,,,Yarra,-37.7903,144.9859,Northern Metropolitan,6244.0
Fitzroy North,24 Apperley St,2,h,1055000.0,S,Harrington,10/12/2016,3.5,3068.0,2.0,1.0,0.0,122.0,,,Yarra,-37.7818,144.9863,Northern Metropolitan,6244.0
Fitzroy North,605/4 Bik La,2,u,720000.0,S,Woodards,10/12/2016,3.5,3068.0,2.0,2.0,1.0,4296.0,,2011.0,Yarra,-37.7846,144.9785,Northern Metropolitan,6244.0
Fitzroy North,201A Clauscen St,3,h,1286000.0,S,Holland,10/12/2016,3.5,3068.0,3.0,1.0,0.0,275.0,116.0,1915.0,Yarra,-37.7779,144.9862,Northern Metropolitan,6244.0
Fitzroy North,11 Freeman St,3,h,1655000.0,S,Nelson,10/12/2016,3.5,3068.0,3.0,1.0,0.0,176.0,,1900.0,Yarra,-37.7892,144.9773,Northern Metropolitan,6244.0
Fitzroy North,373 Rae St,3,h,1181000.0,S,Nelson,10/12/2016,3.5,3068.0,2.0,1.0,1.0,148.0,,,Yarra,-37.7835,144.9799,Northern Metropolitan,6244.0
Fitzroy North,26 Scotchmer St,3,t,1600000.0,VB,Jellis,10/12/2016,3.5,3068.0,3.0,3.0,1.0,188.0,129.0,2000.0,Yarra,-37.7829,144.9788,Northern Metropolitan,6244.0
Fitzroy North,13 Alister St,5,h,2875000.0,S,Nelson,11/03/2017,3.5,3068.0,5.0,2.0,3.0,818.0,,,Moreland,-37.7749,144.9864,Northern Metropolitan,6244.0
Fitzroy North,28 Percy St,2,h,990000.0,S,Nelson,12/06/2016,3.5,3068.0,2.0,1.0,0.0,145.0,,,Yarra,-37.791,144.9779,Northern Metropolitan,6244.0
Fitzroy North,74 Barkly St,4,h,1950000.0,S,Nelson,14/05/2016,3.5,3068.0,4.0,2.0,2.0,233.0,216.0,1890.0,Yarra,-37.7786,144.9818,Northern Metropolitan,6244.0
Fitzroy North,79 Delbridge St,4,h,3400000.0,S,Nelson,14/05/2016,3.5,3068.0,3.0,2.0,1.0,445.0,175.0,1890.0,Yarra,-37.786,144.9864,Northern Metropolitan,6244.0
Fitzroy North,70 Park St,4,h,1785000.0,S,Nelson,14/05/2016,3.5,3068.0,4.0,2.0,1.0,188.0,165.0,1900.0,Yarra,-37.7815,144.9869,Northern Metropolitan,6244.0
Fitzroy North,10 Delbridge St,2,h,1315000.0,S,Jellis,15/10/2016,3.5,3068.0,2.0,1.0,0.0,143.0,,,Yarra,-37.7887,144.9888,Northern Metropolitan,6244.0
Fitzroy North,2 Scotchmer St,2,h,1210000.0,S,Nelson,15/10/2016,3.5,3068.0,2.0,1.0,1.0,223.0,118.0,1885.0,Yarra,-37.7829,144.9782,Northern Metropolitan,6244.0
Fitzroy North,111 Best St,3,h,1275000.0,SP,Nelson,16/04/2016,3.5,3068.0,3.0,2.0,1.0,104.0,110.0,1890.0,Yarra,-37.7813,144.9834,Northern Metropolitan,6244.0
Fitzroy North,282 Glenlyon Rd,3,h,1141000.0,S,Nelson,16/04/2016,3.5,3068.0,2.0,1.0,1.0,378.0,,,Moreland,-37.7739,144.9819,Northern Metropolitan,6244.0
Fitzroy North,24 Batman St,2,h,1255000.0,S,Harrington,18/03/2017,3.5,3068.0,2.0,1.0,0.0,148.0,,,Yarra,-37.7841,144.9793,Northern Metropolitan,6244.0
Fitzroy North,83 Best St,3,h,1700000.0,VB,Nelson,18/03/2017,3.5,3068.0,3.0,2.0,1.0,240.0,,,Yarra,-37.782,144.9834,Northern Metropolitan,6244.0
Fitzroy North,35 Birkenhead St,2,h,1290000.0,S,Chambers,18/03/2017,3.5,3068.0,2.0,1.0,0.0,136.0,92.0,1890.0,Yarra,-37.7819,144.9824,Northern Metropolitan,6244.0
Fitzroy North,8/3 Miller St,2,t,750000.0,S,Woodards,18/03/2017,3.5,3068.0,2.0,2.0,2.0,0.0,95.0,2002.0,Yarra,-37.7761,144.9792,Northern Metropolitan,6244.0
Fitzroy North,9/222 Queens Pde,3,u,674000.0,S,Chambers,18/03/2017,3.5,3068.0,3.0,1.0,1.0,0.0,,,Yarra,-37.7899,144.9869,Northern Metropolitan,6244.0
Fitzroy North,23/86 Queens Pde,2,u,675000.0,SP,Nelson,18/03/2017,3.5,3068.0,2.0,1.0,2.0,0.0,92.0,2010.0,Yarra,-37.7918,144.9824,Northern Metropolitan,6244.0
Fitzroy North,44 Reid St,4,t,1700000.0,VB,Jellis,18/03/2017,3.5,3068.0,4.0,3.0,2.0,127.0,209.0,2008.0,Yarra,-37.7855,144.9789,Northern Metropolitan,6244.0
Fitzroy North,30 Eastham St,2,h,875000.0,S,Jellis,18/06/2016,3.5,3068.0,2.0,1.0,0.0,106.0,,,Yarra,-37.7823,144.9864,Northern Metropolitan,6244.0
Fitzroy North,3 Curtain Pl,3,t,1080000.0,S,Jellis,19/11/2016,3.5,3068.0,3.0,2.0,1.0,77.0,133.0,2016.0,Yarra,-37.7923,144.9776,Northern Metropolitan,6244.0
Fitzroy North,14 Falconer St,3,h,1851000.0,S,Nelson,19/11/2016,3.5,3068.0,3.0,1.0,1.0,225.0,,,Yarra,-37.7852,144.9868,Northern Metropolitan,6244.0
Fitzroy North,273 Glenlyon Rd,2,h,1222500.0,S,Chambers,19/11/2016,3.5,3068.0,2.0,1.0,2.0,487.0,105.0,1940.0,Moreland,-37.7737,144.9822,Northern Metropolitan,6244.0
Fitzroy North,8/54 Kneen St,1,u,330000.0,VB,Jellis,19/11/2016,3.5,3068.0,1.0,1.0,1.0,0.0,,1970.0,Yarra,-37.782,144.9896,Northern Metropolitan,6244.0
Fitzroy North,13 Seacombe St,2,h,1232000.0,S,Jellis,19/11/2016,3.5,3068.0,2.0,1.0,0.0,0.0,,,Yarra,-37.7848,144.9806,Northern Metropolitan,6244.0
Fitzroy North,21 Reid St,1,h,899000.0,S,Jellis,22/05/2016,3.5,3068.0,2.0,1.0,0.0,153.0,,,Yarra,-37.7851,144.9784,Northern Metropolitan,6244.0
Fitzroy North,179 Barkly St,3,h,2300000.0,S,Nelson,23/04/2016,3.5,3068.0,4.0,1.0,2.0,475.0,,,Yarra,-37.7786,144.9846,Northern Metropolitan,6244.0
Fitzroy North,181 Rae St,2,h,937500.0,S,Jellis,23/04/2016,3.5,3068.0,2.0,1.0,0.0,100.0,72.0,1890.0,Yarra,-37.788,144.9791,Northern Metropolitan,6244.0
Fitzroy North,86 Clauscen St,3,h,1710000.0,S,Collins,24/09/2016,3.5,3068.0,3.0,2.0,0.0,357.0,,1880.0,Yarra,-37.7778,144.9824,Northern Metropolitan,6244.0
Fitzroy North,264 Barkly St,3,h,1600000.0,S,Collins,25/02/2017,3.5,3068.0,3.0,1.0,0.0,370.0,,,Yarra,-37.7794,144.9892,Northern Metropolitan,6244.0
Fitzroy North,191 Scotchmer St,3,h,1300000.0,VB,Nelson,26/07/2016,3.5,3068.0,3.0,1.0,1.0,203.0,110.0,1890.0,Yarra,-37.7834,144.9862,Northern Metropolitan,6244.0
Fitzroy North,49 Best St,4,h,2300000.0,S,Nelson,27/11/2016,3.5,3068.0,4.0,2.0,1.0,197.0,,,Yarra,-37.7828,144.9832,Northern Metropolitan,6244.0
Fitzroy North,123/4 Bik La,2,u,490000.0,VB,Nelson,27/11/2016,3.5,3068.0,2.0,1.0,1.0,4296.0,,2012.0,Yarra,-37.7846,144.9785,Northern Metropolitan,6244.0
